2,0.062048970279536875
3,0.053449887290169286
4,0.037916126989125935
5,0.028903776592341227
6,0.035102405552005084
7,0.026246661571571822
8,0.027421925703041482
9,0.026473196696085922
10,0.026598856188486633
11,0.0316648872241289
12,0.030299898443000146
13,0.029406144137923657
14,0.030587665014501882
15,0.02791851375182358
16,0.02677728085509604
17,0.028582115921608968
18,0.02894923478403408
19,0.02717598707259075
20,0.02664916875125225
21,0.030227878167291233
22,0.02806078168637993
23,0.026595963685211055
24,0.030935297781331524
25,0.0265469407095056
26,0.026126632180646116
27,0.031080813266103135
28,0.029370165996094495
29,0.028241550749762735
30,0.028818729760544077
31,0.03218331098683161
32,0.03101442895343399
33,0.028647065445767173
34,0.0287268388966667
35,0.02711262620794594
36,0.02700624653715428
37,0.029973690002939625
38,0.02319957322186563
39,0.03042700114193494
40,0.028965215300049824
41,0.03017418254907193
42,0.026145672125317636
43,0.029977799126835732
44,0.025274689371212553
45,0.03016958237871207
46,0.03004317455003051
47,0.028470391595972953
48,0.030246863527980318
49,0.02725218668793952
50,0.02588590014689944
51,0.031128892724710054
52,0.029491680696440096
53,0.030910977942737436
54,0.028991181162882775
55,0.028949150690780856
56,0.0281695507055809
57,0.029845794026324174
58,0.031138257122456815
59,0.030791799955948138
60,0.030860616099493178
61,0.028851851295374178
62,0.03203334039598762
63,0.03240462799348369
64,0.02897893867033597
65,0.02694061729276269
66,0.02811596720254225
67,0.027083186282912692
68,0.030527951078317395
69,0.030710145730185726
70,0.03342669127893347
71,0.03045492543664578
72,0.032256808753850216
73,0.028221970814163125
74,0.028838220026830612
75,0.03188147492048267
76,0.03450222051946376
77,0.02784118154068373
78,0.0277913422653415
79,0.02686144145328061
80,0.030792669201380372
81,0.030575684012131968
82,0.03027515776485732
83,0.02910512196133033
84,0.029280244122864407
85,0.028793693412811946
86,0.029817327326563118
87,0.03033001144979317
88,0.028155683180766087
89,0.027572663188927673
90,0.029921206445153455
91,0.0292978991125769
92,0.03359939161985826
93,0.028751859063924867
94,0.031895768869367166
95,0.028804584768537894
96,0.03333610446301894
97,0.03087850173849943
98,0.030549401437884136
99,0.03097949979202209
